time,x,y,heading
78.336,0.1322237393925069,-2.4738837785851433,-3.1251639470588444
78.848,-0.1749347919439323,-2.4789310640407773,-3.1251616190167932
79.36,-0.4820933337309209,-2.4839779605806322,-3.125161242379689
79.872,-0.7892518667069903,-2.489025236988048,-3.1251639750724607
80.384,-1.0964103994757646,-2.494072465493352,-3.125161038512741
80.896,-1.4035689410454153,-2.4991193873392765,-3.125161746106526
81.408,-1.7107274720066754,-2.5041667417395046,-3.1251637836876087
81.92,-2.017886006479794,-2.5092139078140114,-3.1251605702277563
82.432,-2.3250445470335994,-2.514260887056214,-3.125162284162262
82.944,-2.632203076361874,-2.51930830436689,-3.1251633790291846
83.456,-2.93936161253346,-2.5243554154073387,-3.125160238393422
83.968,-3.246520151263561,-2.529402484859599,-3.1251627724889346
84.48,-3.553678679296079,-2.534449956051414,-3.1251627715654804
84.992,-3.860837216779206,-2.5394970405136474,-3.1251599652878994
85.504,-4.11911656088778,-2.543738270956445,-3.1251771957107657
86.016,-4.273611027361725,-2.5462769882172904,-3.1251494011066714
86.528,-4.3574913309681,-2.5290857314257287,-3.1252605954793378
87.04,-4.362172567125989,-2.3750047329753814,-3.125137928113784
87.552,-4.367220361626639,-2.221472158758842,-3.125133298177035
88.06400000000001,-4.372272910640754,-2.067954967208428,-3.125150541685101
88.57600000000001,-4.3747249823953505,-1.9170091215805232,-3.0576818020734793
89.08800000000001,-4.344494869723018,-1.7885257718794565,-2.3981926326787137
89.60000000000001,-4.261457400843,-1.6543703940713392,-1.2149409494492887
90.112,-4.114218390611358,-1.545366303495914,0.09292625205102154
90.624,-3.9019173200041966,-1.5113203338747163,0.31665904869170003
91.136,-3.6548937637099366,-1.4995524749435138,-0.11161606466369335
91.648,-3.3581016141553177,-1.5144128611696102,-0.04579175896601932
92.16,-3.0512478806608714,-1.5295349192121312,-0.04882170067089731
92.672,-2.744415523267751,-1.544559308611188,-0.04902915609232114
93.184,-2.437584810570691,-1.5596160251311668,-0.049030671883904337
93.696,-2.1307539436795393,-1.5746702936729513,-0.049024964055462944
94.208,-1.8239230470740977,-1.5897245813693872,-0.04902188382140574
94.72,-1.517092149529854,-1.604779103984066,-0.049025832997134734
95.232,-1.210261228230446,-1.619833101714764,-0.049025354631119664
95.744,-0.9034303302354203,-1.6348876748482863,-0.0490219379965534
96.256,-0.5965994223513084,-1.6499420523639878,-0.049026397166415894
96.768,-0.2897685007738607,-1.664996074131796,-0.04902447327145637
97.28,0.01706239555828577,-1.680050706372091,-0.04902226196335557
97.792,0.3238933090912605,-1.6951049534397864,-0.04902678187356034
98.304,0.6307242281327845,-1.7101590345710553,-0.04902355739397407
98.816,0.9375551241255535,-1.7252136846060362,-0.04902282520309125
99.328,1.2443860428912357,-1.7402678058848153,-0.0490268757521131
99.84,1.5512169584630924,-1.7553219701949936,-0.049022714863568045
100.352,1.8580478559538238,-1.7703765942198553,-0.04902355273145528
100.864,2.16487877927148,-1.7854306047873147,-0.049026656223914535
101.376,2.471709691101634,-1.8004848623022005,-0.04902202233003199
101.888,2.7785405920003226,-1.8155394147596418,-0.049024344620886236
102.4,3.085371519062292,-1.8305933342173082,-0.049026129840157605
102.912,3.3922024277542553,-1.8456476757772182,-0.049021500700512255
103.424,3.699033334069225,-1.860702109215275,-0.049025078335664767
103.936,3.9986858569884167,-1.8754044146219822,-0.04904176055545425
104.44800000000001,4.202093439257841,-1.8853872745713185,-0.04902125965635007
104.96000000000001,4.322924365507368,-1.8913143142873041,-0.04901125723641498
105.47200000000001,4.367587632399237,-1.807277331281201,-0.049010272488447706
