time,gt_x,gt_y,noisy_gps_x,noisy_gps_y,est_x,est_y,in_blackout
0.032,-1.1095238011074482e-05,1.0834412181866289e-05,0.015482383648146728,-0.021683482638162402,-1.1095238011074482e-05,1.0834412181866289e-05,0
0.064,0.00010058438534238934,-0.000164913773197987,0.0350437520985997,0.019696148058533806,0.014010843696633236,0.007884959870722642,0
0.096,0.0003519873056933286,-0.0005109864642236859,-0.05043675306394737,0.051173202145972596,-0.011768195007599007,0.025200256780822626,0
0.128,0.0007444071696055997,-0.0010250382611297886,-0.027108661504085755,-0.015099245521793028,-0.017904381606193707,0.009080455859776364,0
0.16,0.00127867691554151,-0.0017068002107526324,0.01985144833883132,0.005500441070187028,-0.002802049628183695,0.007648449943940629,0
0.192,0.0019558446712237493,-0.0025568598966681628,0.0233151434263204,-0.02352379742154359,0.007644827593617944,-0.00482044900225306,0
0.224,0.002777010655613853,-0.003576479498120587,0.039776349524929706,0.027668452569208347,0.02049743636614265,0.008175111626331503,0
0.256,0.0037430701903363797,-0.004767524507345315,0.013538401124077207,-0.023367750240205716,0.017713822269316472,-0.004442033120283385,0
0.28800000000000003,0.004854454284585183,-0.006132401745688137,0.01149181340524217,-0.006966305928438562,0.015225018723686753,-0.005451742243545455,0
0.32,0.006110914271583769,-0.007673994306934102,0.033322529343185844,0.03177442999120442,0.02246402297148639,0.009438726650354494,0
0.352,0.0075113748589659066,-0.009395595153060534,0.05943884460920391,-0.002159516273668707,0.0372539516265734,0.004799429480745214,0
0.384,0.009053859237566709,-0.01130084338087629,0.0323780028552462,-0.005273764612302327,0.03530357211804252,0.0007701518435261974,0
0.41600000000000004,0.010735474711940304,-0.01339366637942727,-0.039313144293328064,-0.007036686839044737,0.005456885553494287,-0.002352583629502176,0
0.448,0.012552439276100589,-0.015678229095768926,0.019224422170733786,-0.0210939960657017,0.010963900200390087,-0.009849148603981986,0
0.48,0.014500128038627984,-0.018158889305278366,0.014934248934102706,-0.034443456822747506,0.012552039693875135,-0.019686871891488194,0
0.512,0.016573121632042533,-0.020840155839745054,0.01761179198707229,0.006338710611138429,0.014575940611153998,-0.009276638890437543,0
0.544,0.018765244582169344,-0.02372664565445312,0.031556656676105695,-0.07221014635547618,0.021368227037134674,-0.034450041876453,0
0.5760000000000001,0.021069588092943427,-0.02682303560468545,0.012690395246827834,-0.026352206858490854,0.017897094321011938,-0.031210907869268143,0
0.608,0.02347851734086969,-0.030134005732898313,0.015699292049557306,-0.07968262516228727,0.017017973412430085,-0.0505995947864758,0
0.64,0.02598366731302084,-0.03366417239589439,0.025415540079550644,-0.07715196830449733,0.02037700007927831,-0.06122054419368442,0
0.672,0.028575933203053155,-0.03741801125008198,-0.001734032420367692,-0.023322293440403,0.011532587079419909,-0.046061243892371845,0
0.704,0.031245461611335228,-0.04139977156317092,0.018691292233889854,-0.04297743428688816,0.014396069141207887,-0.04482772005017837,0
0.736,0.033981647777765286,-0.045613384262960514,0.040909014109643954,-0.005345362729890488,0.025001247128582316,-0.029034777122063215,0
0.768,0.03677314241390188,-0.05006236646890773,0.057515161405852,-0.06342423725049982,0.03800681283949019,-0.04279056117343786,0
0.8,0.03960786995074774,-0.054749725041553954,0.04043152124801537,-0.12898497251768898,0.03897669620290026,-0.07726832571113831,0
0.8320000000000001,0.04247175530054413,-0.05968626834953678,0.0690511381087612,-0.1068861821274801,0.05120043622160876,-0.08936802874754576,0
0.864,0.04535454666768851,-0.06488213926740731,0.051623435209144274,-0.14142269009887432,0.05174950378178315,-0.11075927127157659,0
0.896,0.04824761088864407,-0.07034696456794895,0.08382607034033744,-0.07860812288813032,0.06510589962226854,-0.09881723783110533,0
0.928,0.0511427014193925,-0.07609047578874975,0.024111730723225255,-0.04898771786350041,0.04933319245609394,-0.08018014305284199,0
0.96,0.0540312100935726,-0.08212263219124126,0.04896671253221711,-0.12492809616033664,0.049857928083154104,-0.09977115100628697,0
0.992,0.05690348584290861,-0.08845352660078064,0.04996558527810225,-0.1057255402227642,0.050560640447832414,-0.10425488664041946,0
1.024,0.059748253169881395,-0.09509316641854844,0.07138349220102937,-0.10042433443384732,0.059475681692660716,-0.10523879263386332,0
1.056,0.06255218719972933,-0.10205116938393832,0.09307797872672098,-0.10317983790374342,0.07336414414976729,-0.10733935331978936,0
1.088,0.06529967071767029,-0.10933640897868638,0.011479403501022431,-0.13548522669747598,0.04885404556493452,-0.12191277275728216,0
1.12,0.06797272621470449,-0.11695664097710569,0.10403419993700769,-0.13124825124044698,0.07090197335457364,-0.12932439428717563,0
1.1520000000000001,0.07055109378947924,-0.1249181324177252,0.09327890383879442,-0.11684619104027023,0.0794998575207014,-0.12833270140052305,0
1.184,0.07301409737366113,-0.13322063834479714,0.059038977018279815,-0.09829108711927086,0.07057841518621824,-0.12058618364797022,0
1.216,0.07534271589908352,-0.14185217808839354,0.026005490375104988,-0.11100580833459797,0.051579552657134875,-0.12123234312829151,0
1.248,0.07751869827662222,-0.1507943746128286,0.08350007485789161,-0.1771768358988784,0.06270596904932282,-0.1482245530091707,0
1.28,0.07952812015157673,-0.16002465763635554,0.07905268425436225,-0.1827983229182399,0.06710217686564873,-0.16672369740181586,0
1.312,0.080185105822968,-0.17011894058969598,0.13305864021734842,-0.1755079778496891,0.0908321712292723,-0.17487732242595364,0
1.344,0.07817215433857853,-0.18140333353072213,0.08332470370443418,-0.22607147872894345,0.08470013669150417,-0.19989348956258277,0
1.3760000000000001,0.07567820091573693,-0.19288673464946401,0.1137433773230807,-0.20329555786759748,0.09277372706842607,-0.20563210034665777,0
1.408,0.07140109863605654,-0.20455303526794075,0.06641869648432293,-0.20216476959923763,0.07834128558305167,-0.2084212904147403,0
1.44,0.0619062875996375,-0.21689093001208745,0.15200721422858168,-0.21065419313179792,0.09946884534793796,-0.21722573180560206,0
1.472,0.04957539463237948,-0.229724981135095,0.06156227120442694,-0.20057079867453514,0.07553143114621198,-0.21802766898082787,0
1.504,0.03746491709448942,-0.24306884843382265,0.042079264214019155,-0.25091473955201876,0.053057109108696585,-0.2382324946214577,0
1.536,0.02581540763467713,-0.2513597216396416,0.05078244231825007,-0.28900074844504986,0.04747780658013789,-0.261868689393336,0
1.568,0.014452838934706736,-0.25770823351508565,0.010307614405325054,-0.27340808159606983,0.027844450698360626,-0.2696266274588116,0
1.6,0.0032477154584836156,-0.26373565372385166,0.011096838847689012,-0.3020244136643789,0.016306316932413342,-0.2855515240921239,0
1.6320000000000001,-0.0077792541229750305,-0.26965593580259944,0.0020654466591882113,-0.28927298125282885,0.005716180868151141,-0.289842477407918,0
1.6640000000000001,-0.01861444545803942,-0.2755439736756744,-0.011291608533619728,-0.3152167157828442,-0.006019449116391662,-0.302646271401388,0
1.696,-0.029248793399201174,-0.28143799963370464,-0.009512013565089277,-0.26067723621045524,-0.012374740257749425,-0.2883812144352345,0
1.728,-0.03967662133027974,-0.28736443079062474,-0.08131146195706229,-0.284445902944763,-0.044923236553788985,-0.2892159588791997,0
1.76,-0.0498955172269331,-0.2933437961667169,0.013577436326819264,-0.3050919075413882,-0.026504576150488648,-0.2978801155713965,0
1.792,-0.05990622462900426,-0.2993920864115426,-0.07934920668930387,-0.3299896732389699,-0.05262621818938579,-0.31296166375375745,0
1.824,-0.06971232856884647,-0.3055210948811942,-0.003940978224541022,-0.32817354107097646,-0.03813421567305325,-0.321227345507728,0
1.856,-0.07931973974055256,-0.3117386562401152,-0.10315365538136549,-0.3173881065703954,-0.06911985754450342,-0.32183510207388466,0
1.8880000000000001,-0.08873604576393243,-0.3180490038664731,-0.0802931926622105,-0.27340178042863567,-0.07856124208545945,-0.30458701386984915,0
1.92,-0.09796982023856556,-0.3244532685695261,-0.07697325389637853,-0.32840817569429154,-0.08289123506251511,-0.31624166074823945,0
1.952,-0.10702997733656536,-0.3309500721355021,-0.10068461136644369,-0.36305321780412786,-0.09496601109388861,-0.3371124098810211,0
1.984,-0.11592523876950286,-0.33753614637794804,-0.18391925771102588,-0.30114313622334393,-0.13549583325156372,-0.3249095987356443,0
2.016,-0.12466374946853022,-0.3442069101508323,-0.1435945928794234,-0.3550118164164558,-0.1436732071618209,-0.33919278517536455,0
2.048,-0.13325284720333389,-0.3509569536208141,-0.12201247477830081,-0.3787618303273864,-0.13993340596957765,-0.35733849567485976,0
2.08,-0.14169896659946843,-0.35778040305576186,-0.1501825541869443,-0.3712929972833578,-0.14894013222878016,-0.3653322718094602,0
2.112,-0.15000764315930798,-0.36467116352224527,-0.15329198268231667,-0.3805234253815476,-0.1555648126770825,-0.3739322761052556,0
2.144,-0.1581835781705485,-0.371623056322231,-0.1828229519244327,-0.3442159653643282,-0.1713212083315782,-0.36469798776469514,0
2.176,-0.16623072866744232,-0.37862988057904295,-0.17585865875786708,-0.42200123933091443,-0.17794858923003967,-0.3904165726559362,0
2.208,-0.1741523946818592,-0.3856854344351905,-0.18245353956677962,-0.3634148691734891,-0.18450976329244895,-0.38257352943909695,0
2.24,-0.18195128565888605,-0.39278353282002126,-0.21508049957609537,-0.44103300078468255,-0.20142882607424198,-0.4090892129327236,0
