time,gt_x,gt_y,noisy_gps_x,noisy_gps_y,est_x,est_y,in_blackout
0.032,-1.1095238011074482e-05,1.0834412181866289e-05,0.028912131493864283,-0.03953672331259793,-1.1095238011074482e-05,1.0834412181866289e-05,0
0.064,0.00010058438534238934,-0.000164913773197987,0.02833651894013767,-0.025815021608751966,0.011327950433248423,-0.010319507996191668,0
0.096,0.0003519873056933286,-0.0005109864642236859,0.03011626973261499,0.014426513467194401,0.01884327815299505,-0.00042109941083723953,0
0.128,0.0007444071696055997,-0.0010250382611297886,-0.023376755363841404,-0.056583006350685645,0.0019552647462604666,-0.022885862186776604,0
0.16,0.00127867691554151,-0.0017068002107526324,0.020903814516701105,-0.037257645084646816,0.009534684654436723,-0.028634575345924687,0
0.192,0.0019558446712237493,-0.0025568598966681628,0.019726870385631156,0.002254965385548057,0.013611558946914497,-0.01627875905333559,0
0.224,0.002777010655613853,-0.003576479498120587,0.035052155250167964,-0.02782350495576142,0.022187797468215885,-0.020896657414305922,0
0.256,0.0037430701903363797,-0.004767524507345315,-0.008842759825330051,-0.020903252638041867,0.00977557455079751,-0.0208992955038003,0
0.28800000000000003,0.004854454284585183,-0.006132401745688137,-0.011395327135968823,0.0010101555787942083,0.0013072138760909773,-0.012135515070762494,0
0.32,0.006110914271583769,-0.007673994306934102,0.029269891454824146,-0.010397378162115282,0.012492284907584245,-0.01144026030730361,0
0.352,0.0075113748589659066,-0.009395595153060534,-0.04991157882651296,0.027990054379703172,-0.012469260586054638,0.004331865567499103,0
0.384,0.009053859237566709,-0.01130084338087629,-0.026260437618330516,-0.033142899083214286,-0.01798573139896499,-0.010658040292786252,0
0.41600000000000004,0.010735474711940304,-0.01339366637942727,0.0028116128836123636,0.0004582253756732699,-0.009666793685934049,-0.006211534025402443,0
0.448,0.012552439276100589,-0.015678229095768926,-0.024674570933320147,0.007295138758460495,-0.01566990458488849,-0.0008088649118572671,0
0.48,0.014500128038627984,-0.018158889305278366,0.005835211908356761,-0.049761638624695334,-0.007067857987590388,-0.020389974396992496,0
0.512,0.016573121632042533,-0.020840155839745054,0.07336866846033388,0.03150059737801138,0.02510675259157932,0.0003662543130090543,0
0.544,0.018765244582169344,-0.02372664565445312,0.02007309642562957,-0.0031437248999426,0.02309329012519942,-0.0010377373721716077,0
0.5760000000000001,0.021069588092943427,-0.02682303560468545,0.04546134378118066,-0.05432274664955922,0.03204051158759192,-0.022351741083126653,0
0.608,0.02347851734086969,-0.030134005732898313,0.026119037249330842,0.008670065202781834,0.02967192185228749,-0.009943018568763258,0
0.64,0.02598366731302084,-0.03366417239589439,0.02325566118759045,-0.03902641993353688,0.02710541758640867,-0.02157637911467271,0
