time,x,y,heading
136.704,2.5734867164581976,0.04963987596873125,-5.258530451354472e-05
137.216,2.266286717136272,0.04965577677854013,-4.755076515873304e-05
137.728,1.9590867199423696,0.04967162094211299,-5.2980944965747454e-05
138.24,1.6518867159469681,0.04968688471478695,-5.166426623947829e-05
138.752,1.3446867178157647,0.049702921680038877,-4.7790391309779543e-05
139.264,1.0374867193024442,0.049718605412098264,-5.3683283119262044e-05
139.776,0.7302867153281222,0.04973392510204959,-5.050007361492471e-05
140.288,0.4230867182402703,0.04975002209282631,-4.836124118760058e-05
140.8,0.11588671839255787,0.049765544945952506,-5.4060747960742314e-05
141.312,-0.1913132850543478,0.04978096204393589,-4.936264171033529e-05
141.824,-0.4985132814437383,0.04979706726838238,-4.921493279980254e-05
142.336,-0.805713282659533,0.049812443524043175,-5.405062151341217e-05
142.848,-1.1129132851754309,0.049827984947164394,-4.8377070761850075e-05
143.36,-1.42011328130577,0.049844043645448435,-5.024521140535837e-05
143.872,-1.7273132837702687,0.04985930150446732,-5.364482576782294e-05
144.38400000000001,-2.0345132850551586,0.04987497670729963,-4.7642428425898405e-05
144.89600000000002,-2.3417132814023347,0.04989093590401249,-5.1322819127553195e-05
145.40800000000002,-2.648913284855654,0.0499061116136765,-5.2875465136872945e-05
145.92000000000002,-2.956113284733999,0.04992190953264223,-4.7208123444585865e-05
146.43200000000002,-3.263313281764655,0.049937720995506786,-5.231104223123319e-05
146.94400000000002,-3.5705132858567032,0.04995284520262101,-5.179893843669869e-05
147.45600000000002,-3.877713284209786,0.04996872829042034,-4.696718639520971e-05
147.968,-4.129835651673159,0.049978606411252555,-4.058374142843412e-05
148.48,-4.279980578312132,0.049986279182931796,-5.870819234171222e-05
148.992,-4.356249995337311,0.07826224925334582,3.201923432042749e-05
149.504,-4.355931667217701,0.23232196207366268,-6.127034381943157e-05
150.016,-4.355902865057596,0.38593408909565813,-7.497760828588078e-05
150.528,-4.355881024898212,0.5395348234711405,-6.189311188776193e-05
151.04,-4.325707554597791,0.6813848059520354,0.0005749580774297443
151.552,-4.017233812049485,0.6813703117020119,0.0022993512155366842
152.064,-3.7099998586959324,0.682068755896785,0.0022367255971986392
152.576,-3.4027997002791843,0.6827384755701593,0.002165147371517567
153.088,-3.095600393425147,0.6834074400599671,0.0021866479694224034
153.6,-2.7884011277989145,0.6840787236640832,0.0021856386055979227
